label,text
0,後懸掛偏硬。音響偏差。後備胎該外掛。還有就是自己顏色選擇的錯誤了。這可不能怪產品，有喜歡穿紅的就有喜歡戴綠的。
0,"冷卻液壺容易開裂,已經第二個了"
0,1.內部空間一般2.異響多，中控，駕駛室門，副駕駛室門在過細碎顛簸路段的時候會時不時傳來異響。很煩~~~~~~
0,夜間大燈較瞎，玻璃水用20多次就沒了，這個廠家也太省了，內飾細節一般，一鍵升降無
0,不滿意？似乎沒有不滿意一分錢一分貨最主要的核心三大件和安全配置我沒有不滿意
0,蠟燭燈，中控比較簡陋，沒有usb接口，升窗按鍵沒有背光
0,離合異響，油門感覺不夠乾淨，起步肉！
0,手動檔的異響，哐哐的，聲音偏大，動力弱。
0,備胎......哪個醜的要命！手動擋換擋偶爾有鐺鐺聲音！
0,不滿意就是每次過減震帶那硬邦邦的懸掛，和稍微不好的路面的時候那回饋，還有經過烈日暴曬的內飾塑料味，不過一分錢一分貨，車總有小缺點的，在接受範圍內！
0,1、晚上找不見玻璃升降開關。2、晚上大燈太瞎，老受欺負。
0,目前還真沒有不滿意的地方，空間對我來說夠用了，還是起步有點肉吧，渦輪沒介入之前1.4l要帶動1.4噸的車身，確實有點為難酷子了。沒有一鍵升窗，升窗按鍵也沒有led燈，真是美中不足啊。
0,最不滿意的是像其他車友說的換擋時有咔噠聲！聽著真的挺鬧心的
0,車子後排橫排空間小，三個成年人坐著畢竟擁擠，後備箱空間也太小，而且起步比較慢，感覺有點肉。
0,都還可以吧，就是剛開始沒想好，買的手動的，買自動的就好了，自動的應該也不會耗多少油。
0,地盤太大顛簸發出的聲音真是夠了感覺哪裡斷了似得，車上電源太少，接近角太低，隔音一般，後備箱太小，沒有後視鏡加熱，空調不夠冷，吹玻璃外面會起霧，前面盲區大
0,應該就是那幾個通病了吧。問題可大可小，特別是冷卻液壺裂痕問題，讓人心裡不是滋味～再一個就是通用的這款變速箱，跟發動機的匹配以及掛檔的平順，都讓人覺得不太細膩。
0,內飾太low了，可能是因為褲子的外觀的樣子相互呼應的原因吧。異響，門，中控，有時候門響，有時候中控響，有時候都不響。
0,目前沒有只不過安裝完導航後中控有異響不知怎麼回事對了還有就是後排空間有點局促兩個人還好後面坐三個人有點擠
0,後排橫向空間和後備箱較小
0,"新手新車感覺那哪都好,呵呵,就是換檔有點反應慢,開著車窗會聽到1-3換檔的格檔的聲音,應該是本人新手技術不過關的問題,呵呵,還有可能就是內飾的,塑料感確實很強的,哈哈"
0,後備箱小了，車子橫向空間小了，低配座椅材質不行，新車塑料味太重。
0,空間偏小，剎車異響
0,倒車燈只有一個，在光線比較暗的地方倒車挺不方便?後霧燈也只有一個，這兩點配置不是很理解（特別是倒車燈）
0,後排空間較小，坐的時間長一點不舒服。
0,空間稍小，換來動力和操控，凡事不能兩全其美，鈴木本來就是做小汽車的。
0,前包圍接縫稍大，做工有待稍微提高。關門需要有點力度。
0,據說內飾太精緻沒異響就不是正宗長安出品。我這右中柱響，正宗
0,車窗玻璃升降那聲音有點廉價車的感覺，離合有點高，車載屏幕不是物理按鍵的，還有那硬塑料板子的內飾，風躁有點大，胎噪還能接受、藍牙和存儲卡播放歌曲有間斷。
0,胎噪是很明顯，做工不是很精細，都在可接受範圍之內。
0,感覺後排座椅的靠背有點硬，長時間乘坐有點不太舒服
0,為什麼這個內飾有點過於粗笨啊
0,變速箱檔位松垮，掛擋略不清晰，且3.5擋距離過遠！
0,發動機和變速箱動力匹配不算完美，1檔起步不給油就抖動的厲害，倒車半離合抖動厲害。沒標配倒車雷達。
0,空調不好，操作系統太差，起步無力，買此車要先去4s店學習操作
0,"外觀後看有點瘦高，感覺不協調,後排不能放倒。"
0,離合不好，我新手，開車1-3擋老卡頓，需要輕抬離合，給點有門車子才不抖不卡頓。這個等有時間去調調。沒有導航跟倒車雷達，後座不能按比例放倒。車子拉滿員的話開空調起步相當肉，感覺車子很費勁。
0,行駛中，對於小的震動都傳進車廂，軒逸的真傳呢？減配關鍵部位不能減啊。變速箱能做的更有質感點嗎？這換擋的行程實在太長了也從側面反映了變速箱裡面結構還是不夠緊湊，為什麼日產的變速箱沒學到？
0,不滿意的地方就是沒有導航也座椅也不是真皮的。
0,車子剛拿回兩天、中控顯示屏觸摸失靈了、哎、鬱悶啊、無法用言語表達了……
0,米少，上的低配，沒天窗沒一鍵啓動沒定速巡航，裝不了逼。
0,發動機聲音有點大，關窗後聲音比較明顯，還能接受。
0,車子高速行駛超過120邁後，發動機噪音偏大。a柱的可視範圍有點小。
0,油耗不滿意，不知道怎麼搞的，感覺車子的油耗很高，有時候我都開到了11個，但是有時候是10.6個，後期不知道還能不能降低了。
0,發動機傳來的聲音太大，有點難以接受，油耗目前偏高。聽說過了首保會好點，期待吧…
0,沒有電動天窗，有點兒遺憾。個人喜歡全景天窗，但是有全景天窗的價位都比較高，要麼就是配置沒有這款好，最後還是選了這款。
0,我買的1.4ｔ車型。一檔起步還好點，動力勉強夠用；一檔換二檔，二檔換三檔有點吃力，尤其是在夏天拉空調的情況下，動力疲軟和渦輪滯後尤為突出。
0,起步慢發動機聲音比較大後面座椅不能完全放倒用起來不方便中控比較漂亮唯一的缺陷是沒有導航車子味道比較重總體還可以
0,沒有導航很鬱悶，機車互聯我的手機連不了，還要認手機，能夠連接得手機太少，感覺這個系統就是個雞肋。
0,最不滿意就是隨車影像，你全系弄個導航能死啊，還有就是版本太低，能連的手機太少了，實在就是擺設，買了立馬就換了大屏，不過感覺質量差原車差多了。四s店優惠了價錢，就從送東西里摳，真心無語，送的全渣渣。
0,動力略弱，特別是跑山路，必須渦輪介入才有動力。
0,7寸手機智聯屏，能聯的手機型號太少了，手冊上能聯的手機都是老掉牙的機子，市面上很難找到，坑爹沒商量，7寸屏有點不倫不類，難道換個9寸的要死人啊？
0,噪音確實不小。輪胎太容易夾石子了。
0,輪胎夾石子，車里味道太大了，導航就是擺設
0,減震過硬，油耗高
0,低速行進中提速不夠
0,為什麼東風的設計師，把車身穩定系統，發動機啓停技術。沒設計在小三上…其他車型都有。像a60ax7.百思不得其姐
0,就是半聯動的時候有點小抖
0,車內都是硬塑料新車味太大剛買車那幾天就放味了
0,一個月沒有出兩次問題，喇叭時來時不來。前輪異響。我的那個小心臟，太傷心了。
0,等的時間太久，訂車了兩個月才提到車，內飾有點素，有時候起步車身會抖，給了油也會。
0,內飾、內飾、內飾！方向不回位，手機互聯沒搞定，沒有導航！
0,"味道大,曬了幾天,還有點味,中控太素."
0,內飾太粗糙了
0,1.自動啓停。2.松剎車是的扎扎聲！3.價格沒有一點優惠，加上貸款利息手續費等已去到快15萬了。白色還加價一千！4.車漆確實如論壇里其他車友所講真的太薄啦！
0,後排上車有點麻煩，特別是老人家
0,行駛噪音有些大，車速100碼以上感覺耳邊嗡嗡響的厲害。
0,提車以後把維維停在內江小區車庫，第二天從內江開回家，在321國道開到差不多100碼，外孫兒說耳朵都聽不到了。當時車窗是半開狀態，沒有關閉，不知道關閉車窗會不會好一些？
0,胎噪、風噪還有空間吧，胎噪風噪的影響還是蠻大的，一部十幾萬的車，確實這點差距很大，我以前的寶駿730感覺風噪大，但小維的風噪有過之而無不及，空間如果要求不高的話，日常使用也只能說是夠用。
0,車拿回來半年多了，還是有很大的塑料味、甲醛味，人在裡面感覺很不爽。
0,長安的做工實在太一般了，尤其是那個主駕座椅，坐著很不舒服，就感覺大腿挑在那裡，累，開長途更累，
0,倒車鏡在高速行駛又有吹口哨現象，高速公路行駛方向盤有走偏現象，希望廠家能後期調教完善。胎噪和風噪只有高速超100多時比較明顯，不過畢竟suv嘛，不過關了玻璃靜音效果能接受。
0,"做工不認真,長安做工別成了成語"
0,車速80以上胎噪有點大，自動啓停不好用。
0,後排有點局促，尾箱有點小，前雷達應該標配
0,車身要是再長一點就好了；發動機啓停動靜稍大，有待改進，前進氣欄換成電鍍效果會更好。後視鏡的位置略低，稍有遮擋！
0,噪音除了怠速狀態下，其他時候聲音都很大；包括發動機和風燥，胎燥等。
0,我覺得車頭和車尾再拉長一點點就最好了，稍微有一點短，使得後備箱容積很小。軸距2555mm稍微短了點，很高大的人坐後排可能不是很舒服。
0,車內用料一般，摸摸哪裡都顯得硬邦邦的，沒有usb插口。
0,噪音隔離做的不是特別好
0,通過角太低，過鄉村路前頭常啃泥
0,新車窗戶稍微有異響，燈光太暗。內飾太廉價。
0,後排和後備箱小了一點，不過也很少滿乘，一家三口夠用了
0,不滿意的地方就是發動機聲音較響，後備箱小了點，不過後排放倒後的儲物空間不錯，座椅可以達到完全放平。創酷的大燈確實暗了點，有路燈的時候感覺沒開，全黑的環境照不清楚。
0,空間有點小了，剛好一家人坐，幸好我們家都是瘦子，要不然就有點擠了。內飾有點寒酸，塑料味道有點大，不過現在好多了。
0,最不滿意的就是新車漏油，啊啊啊啊啊。還有通用對待客戶的態度，不應該是單純的口頭的同情這麼簡單吧？此處省略一萬字。
0,剎車有響聲
0,油耗偏高，軸距短了點，後備箱較小，有一些小毛病，側面看還是有點殘疾的感覺，太短了。
0,就是沒有一鍵升窗，加obd還必須破線，我去
0,1車燈太暗，太雞肋，換了得花兩三千、不換太暗；2天線，換個鯊魚鰭的很貴麼？3布內飾不裝坐墊真的看著很不爽，還好可以自己買個坐墊按上也不是很麻煩，
0,橫向空間不夠大，還有就是通過性太一般了，開起來特別是轉彎的時候沒有轎車那種穩當的感覺，然後車頭下面的接近角實在太一般，如果不是經常走爛路可以買
0,內飾簡陋，塑料感強，低配減配嚴重，不過這個價格的合資小型suv我已經很滿意了。
0,買的2016款，居然廠家不配日行燈，據說創酷預留了日行燈的線，但就是沒接！醉了，加配一個本錢不超過五十元，可逼格就不一樣了！
0,空間。太小了。變速箱沒有豐田愛信的6at好也不知道是不是匹配的問題，開昂科塞拉各種爽.開創酷感覺換擋不夠聰明，略有點頓挫，也能接受
0,後備箱小了點，相當於普通緊湊型轎車的一半，不過後排放倒後的儲物空間不錯，座椅可以達到完全放平。創酷的大燈確實暗了點，有路燈的時候感覺沒開，全黑的環境照不清楚，早晚換氙氣的。
0,最不滿意當然是那後備箱了，真的不是一般的小，後排座椅不可調，太直了，還有些窄，不過有取有捨，湊合用吧，中控硬塑料，副駕駛門柱有點異響，跟電流聲似的
0,最不滿意是4s點保養好像有點小貴，還有就是低配連usb接口和倒車雷達都不給裝個，沒有一鍵升窗，車窗鍵沒有背光，這些都影像便利啊。
0,胎噪有點大，在碎石路面行駛的時候，胎躁很明顯，偶爾還感覺車內有共振的聲音，鋪裝路面噪音小很多，應該跟路況的關係很有關吧，跑兩年把所有輪胎都換了，換個其他品牌的好一點的輪胎應該會表現更好。
0,長安鈴木的做工，長安鈴木的內飾，原車的導航設計非常不人性話，直接輸入地址，根本找不出來。
0,後懸掛偏硬，過減速帶槓槓滴，前排感覺不明顯，後排很直接，不過土路和瀝青路面顛簸就差一點，總體還算可以吧。
0,後排空間略小了一點點
0,內飾塑料感強，做工差一些。座椅舒適性差，沒有腰部調節！豪華版竟然沒倒車影像，摳門！（只有四驅旗艦才有倒車影)
0,門不好關、窗戶關的太快、太大力（每次duang的一聲）
0,別的沒發現，儲物空間比較小。。
0,發動機啓停比較雞肋，懸掛略硬。
0,內飾有些差，車里的味道很濃，冷車起步有些肉，車熱起來以後很牛，橫向空間有點窄，坐三個大人會有些擠，不過家用是夠了。
0,減震太硬，過減速帶的時候，雖然車速只有十公里左右，但仍震得全身發麻。
0,後備箱太小，備胎太小，雖然還沒用過。
0,後備箱真心小，保養費用比一般車子貴，光機油4l的一瓶就得458，
0,內飾沒得說了，太簡單，太low，雖說該有的物品盒子都有，但不得不說顏色、材料搭配上邊真的不輸於10萬以內的車，入眼整片整片的黑色塑料，就不能用點心像jeep自由俠那樣下點功夫在內飾上嗎？！
0,當然是內飾了，不過我想選擇褲子的人應該不會過多的計較它的缺點。
0,後備箱略小，內飾在接受的範圍內。
0,高速一百一時速時感覺方向盤有些抖
0,內飾塑料感太強，基本上手能碰到的地方都是硬塑料（除了坐椅）。動力方面，起步有點肉。
0,內飾略差！空間略小！油耗略高
0,內飾全是硬塑料，車窗按鍵沒有燈，晚上基本靠瞎摸才能找到，剛開始沒適應總是開成後窗的玻璃。
0,剛提新車，還沒有不滿意的地方。
0,內飾設計過於保守，用料一般。（或許這也是鈴木的通病吧，在這方面可以改善一下）
0,發動機、底盤、胎噪噪音抑制較差，70公里以上風噪較大，安靜性能方面有待提高！
0,底盤太硬造成的舒適性急劇下降是讓我最不爽的。過坑窪路面的時候必須要很慢很慢才行，否則那顛簸程度真是很不舒服。
0,副駕駛如果也有一個手枕就完美了，中控塑料確實多，後期怕是會有異響
0,最不滿意的應該是售後點太少，保有量太少。
0,門最令我不滿意，鈴木請不要把這麼不嚴謹！~完全沒有厚重感
0,提速過快官方提供的是0-1008秒實際我感覺5-6秒完全不符合我對家用車的定位。綠燈一亮，油門輕輕一點就衝出去了。
0,其實都挺好的非要挑一樣的話就是沒有胎壓監測吧
0,內飾門板有點粗糙，其實是門板花紋太粗廣了！坐騎好像做的有點太高了，導至頭部公間有點小，感覺還沒以前的雨燕頭部空間舒服。
0,兩驅頂配的車型，如此豐富的配置，卻把倒車影像給閹割了。還有麼就是銷量不是很好，性價比很高的車啊，還是品牌競爭力吧！遙控鑰匙沒有後備廂蓋開啓鈕。
0,油漆薄了點，配件貴了點，後箱的確小了很多，最不滿意的是車載導航系統非常雞肋，還得購買蘋果手機，安卓不認，打算換掉。
0,做工較粗
0,上汽把車子閹割得太厲害了，沒了定速巡航、日行燈、前排座椅加熱等等，國人的確好欺負
0,豪華版沒有電子手剎，沒有一鍵升窗，沒有自動上鎖…座椅真心不舒服，腰部沒有受力點，整個人往後靠還可以，但是這樣大腿就難受了...不是腳累就是腰累..不知道鈴木是怎麼設計的，小日本腿比我們長？
0,誰看都知道，做工一團糟
0,非要找一個不滿意就是後備箱了！裝一個兒子的小推車還行！大一點的裝不下！
0,起步階段還是稍稍有點肉
0,樓下第一點，空間！
0,做工差，用料單薄。
0,油耗還是稍微有點高
0,內飾和做工不夠精緻，自動啓停每次著車後要手動關閉，另外，大屏幕都有了，為毛沒有倒車影像啊！！！！！
0,沒有導航，車載系統雞肋，連國產車型都用上蘋果車載多媒體系統了！後排座椅太直，橫向寬度窄，車身再長100毫米就好了，絕對比科帕奇凶悍，接近角太小，底盤有底低！剎車有時有點異響！是不是我要求的太多了！
0,收音機不能關閉，上車通電就自己嗨起來了。
0,感覺這個油耗偏高啊
0,不能不說這車外形很霸氣的，就是配置上有很多的欠缺，如果再多點就好了。
0,他們說這個空間有點小，其實我真的沒有感覺太不滿意的，一般我們就三口之家用，這個空間就足夠了。
0,最不滿意的一點卻是車子內部的裝飾，尤其是中控台位置。感覺不符合我的審美。
0,最不滿意的是車的前臉，覺得有點死板，尤其是大燈，形狀有點傻傻的，但外觀這種東西吧，一人一個看法，說不定就有人覺得好看
0,前排座椅還好些，後排座椅的靠背有些硬，長時間的話感覺有點累。
0,最不滿意的是車子內部中控台位置的設計，不知道是因為追求復古設計的原因還是什麼，形狀設計的有些怪怪的，看上去很不舒服。
0,車子非常好開，就是感覺這個轉彎半徑較大，不太順手。
0,安全氣囊設備不夠齊全，雖然特殊情況發生的幾率不大，但是這點的重視再次輸給了進口車系。
0,前方視野一般，變速箱不夠聰明。
0,感覺內飾風格上，有點過於生硬了，太過於追求運動感。
0,有點小問題，不知道是我沒使用好麼
0,後備箱空間略顯不足，放不下稍微大點的旅行箱，只能塞個旅行包湊數。
0,現在我的油耗還不到理想的水平，不知道是我的原因嗎？
0,低速頓挫
0,儲備間及後座空間較小
0,做工一般，車燈地方的縫隙感覺挺大的，不知道會不會進去沙子
0,後備箱空間不夠大，感覺還沒小型車的大；座椅包裹不強，不是很舒服；
0,沒什麼最不滿意，目前來說是油耗吧，9.1還可以啦
0,感覺它的起步有點肉，再就是它的油耗現在有點高，其他還沒有發現了。
0,後排的靠背有些硬，不太舒服
0,最不滿意的就是中控顯示屏太小了點！
0,唯一遺憾的就是變速箱，起步過肉，一擋進二擋不夠積極，下坡路換擋遲緩。油耗相應偏高。
0,感覺車子的性能是沒有問題的，唯一感覺不大氣的就是這個後備箱了，有點不夠用的。
0,感覺這個車子的隔音效果真的不夠完善的，上了這個高速之後這個風噪和胎噪就讓我有點難受了，不知道做一下密封效果會不會好呢？
0,車子開起來很贊，就是隔音靜音效果不夠全面，而且換擋不滿意。
0,暫時都還好沒有什麼瑕疵
0,後備箱略微小了點兒
0,提車速度太慢，沒有贈品優惠，動力沒有那麼強勁，低速頓挫還是有的。
0,發動機啓停
0,轉彎直徑非常大，不知為什麼為什麼比我的大suv奔馳gl450的轉彎直徑還要大，轉彎時特別顯笨。
0,動力，速度起來後非常好
0,在起步的時候，感覺有點肉和面，你們的感覺怎樣呢？
0,很讓人無語的就是它的大燈，是什麼全系鹵素的……我都奇怪了，其他做的都很不錯，為什麼這個大燈要這樣的給節省呢？
0,我覺得空間有點小誒，前排還不錯，比較寬敞，後排就有點窄了，坐三個人可能會有點局促。後尾箱是真的不大，不過我也沒什麼東西要放～
0,起步有點肉，高速時風噪胎噪還是比較明顯的，一檔變二檔時發動機感覺有點費勁，感覺乾哼哼上不去似的，不過也不是為了飆車，還好，後備箱也有點小，不過兩個人出遊還是夠用的。
0,7速乾式雙離合，頓挫感在低速行駛的時候特別明顯。油耗偏高。
0,起步真肉肉肉，檔位間隔小。
0,起步略有點慢，畢竟我們年輕人都是急性子，起步稍微慢點心裡都著急
0,1，溜車。女生要注意。尤其開著自動起停。熟悉車以後。基本沒什麼問題。2，鹵素燈掉檔次。3，沒有後排出風口。
0,這個價位沒有後視鏡折疊加熱，不開心。車門儲物空間小，太浪費了。不知道設計師怎麼想的。
0,只有兩驅，離合器換擋1檔到2檔有延遲，a柱有時候稍擋視野，倒擋切換的時候也有延遲。內飾織布有點可惜，後備箱空間略小了一點！後排沒有出風口，沒有插頭！音箱後備箱也沒有。
0,對自由俠的這個啓停功能不滿意，不太會用
0,起步肉，油耗市區偏高，低檔位突然松油門有頓挫基本和大家的感受差不多吧，但是絕對沒有說的那麼嚴重，我是覺得可以接受，習慣就好了。
0,只有兩驅，離合器換擋1檔到2檔有延遲，a柱有時候稍擋視野，倒擋切換的時候也有延遲。內飾織布有點可惜，後備箱空間略小了一點！後排沒有出風口，沒有插頭！音箱後備箱也沒有。
0,起步比較肉，紅綠燈起步必須給油，不然就要被後車催了，低速跟車有頓挫感，20碼以內加油和踩剎車都會有頓挫，但尚可接受，奧迪的雙離合也差不多是這樣的，開了五百多公里了，也差不多習慣了。
0,方向盤不能前後調整，頂配都沒有電動座椅，減震調教太硬：好像說多了啊。
0,隔音，絕對是隔音，內飾我可以妥協和裝扮，做工我也不強求，但是隔音真的不行，自掏腰包搞了全車隔音，效果是有，但比不上同價位國產，哎誰讓魚和熊掌不能兼得呢
0,中控大屏造型改的不是很協調，能延續海外版本的設計就好了
0,座墊好像做的有點太寬了，導至腿部公間有點小，感覺和我眾泰5008空間不相上下。
0,肯定是內飾了，對不起這個價位呀！
0,最不滿意的地方應該是40邁附近的頓挫感，小維的換擋比較平穩，但是在40邁附近松油門的話很感覺到頓挫
0,路感較強，來自地面的聲音比較直接，可能是因為我沒開過車，坐過的也都是轎車多些。
0,隔音不是很好，車輛的減震有些硬。
0,做工略差，有些膠粘合的地方有些脫膠。
0,自動啓停的設置最不滿意。出廠默認為開，不想使用就需要在每次啓動時都要關閉一次，很多時候都忘記了，自動啓停一工作，有時把自己弄一愣。
0,導航軟件極差，85%以上車友都沒用用車載導航，花錢不值的車載導航。
0,不太好的鋪裝路面和關了4門的時候（倆個條件必須都具備時）胎噪有點大，但可以承受。
0,胎噪有點大，尤其緊閉門窗的時候
0,硬要說缺點，空間和做工吧！長安這做工不敢恭維。另外很多人說中控不漂亮。我覺得還好。還有能奢望一下電動座椅嗎？能有後排出風口嗎？能多幾個usb接口嗎？後備箱能電動嗎？能改電子手剎嗎？是不是想多了？？？
0,外部做工著實不敢恭維。尾部標牌有脫膠現象，駕駛側門縫對的不齊。
0,車身太短、車門太輕，這車如能再長30釐米幾乎沒有缺點了。
0,舒適性吧有點欠缺，特別是隔音、胎噪有點大。
0,後備箱略小，放了寶寶的安全座椅就放不下其他大件，而且天窗開關那塊塑料板有共振，過坑窪路面時候一直在耳邊滋滋的響，挺煩人的。首保的時候去解決一下，不是大問題。
0,內飾做工有點欠缺，後排座椅下部的塑料門邊有點脫膠；座椅底部的電源線裸露（不知道是乾啥用的，如果是重要部件，直接裸露會不會造成電器件故障？）。車漆薄，門板薄。剎車踏板有點高，太靠中間了點。日行燈有水霧。
0,對比頂配簡配比較嚴重，內飾是硬傷。
0,還是感覺車子的後備箱有點不夠用的，其他的小毛病也就不在意了，車無完車啦。
0,7速雙離合的變速箱真的是大蝦一大敗筆，市區內跟車時確實有些許蛋疼
0,雲南紫外線強，全景天窗遮陽簾不能遮光，坐在車內太陽還直曬到乘客身上，讓乘客感覺不舒服。
0,最不滿意的就是變速箱，反省遲鈍，發動機啓停車會熄火，技術不過關
0,"沒有智能升窗,導航極其難用而且數據庫老舊不準確(估計以後更新只有靠大神)魔獸版貼膜失敗,解決方案不滿但勉強接受,算一個教訓吧~"
0,車子在這個低速頓挫非常強烈，上了這個高速就沒有問題了，也不知道是不是我的駕駛習慣的問題。
0,沒什麼不滿意的，感覺每一點都是為我量身設計的，簡直滿意的不能再滿意
0,的確有頓挫感，希望日後可以優化；再說說座椅吧，主駕駛就那麼回事吧，關鍵副駕駛，沒電動就算了，就一個背部前後調節，連個高低調節都沒有，對18萬的裸來說有點寒酸。
0,不知道你們怎樣感覺的，我感覺這個後備箱空間不是很大，也許我要求過高吧，一般這個車型也就這樣大的後備箱？
0,價格是自由俠2016款1.4t級別中最貴的，平均貴了有2-3萬的樣子，這點心裡有點疙瘩。
0,廠家對於車出廠不是太注重我的車出廠全車玻璃和漆面都是污垢還不好清理都是一層油氣還要自己去做二次處理退車還不行只能索賠全車玻璃這一點太不滿意了
0,其他還好，感覺這個後視鏡不能折疊有點差強人意了。
0,價格貴，儲物空間不足，後排沒出風口！
0,整車降噪不是很理想，發動機聲音有點大，自己上了隔音棉好點！不過10萬的車也不能要求太高！
0,底護板竟然減配了，後排杯架也只有運動版有了
0,經銷商一分不讓，扶手箱有點短！跑長途右手有點酸爽……
0,沒有導航，也不能插cd，天窗有點廉價的趕腳！還有後備箱在車子裡面打不開，必須有人在外面按後備箱按鈕才能打開，第一次開廠裡上班保安檢查時我在車子裡面怎麼也打不開，好尷尬！
0,隔音做的不是很好，內飾檔位那裡塑料感太強
0,沒導航，降擋有頓挫感覺
0,大燈太弱，自己回來改了氙氣大燈。後排沒有出風口（座椅下面也沒有）。
0,高速噪音相對大一點，不知道其它車是不是也這樣。
0,雜物箱不帶阻尼，駕駛位找不到放大屏手機的地方，繳費票找不到合適位置放。備胎能不能給個大點尺寸的。
0,底盤有點低去農村容易碰底盤，還有就是沒有座椅加熱和一鍵啓動。
0,愛它就要愛它的全部，就要連他的動力不是很好的缺點也愛。
0,很不滿意黨風玻璃響又出現中控台裡面想副駕駛響中控台響的就跟開廢舊車似的
0,點煙器位置不知道為啥非要設計在那，還有就是後備箱在裡頭打不開，非要去外面按，不方便，不方便，不方便！
0,1.發動機噪音大，這個跟速度有關係。溫柔駕駛的時候會好一些。2.車漆有些薄。
0,偷工減料的地方好幾處，打開發動機蓋兒就看到地面了，算了，便宜麼
0,底盤較低，爛路跑的不是很順暢，建議加個底護板，不然很難弄。
0,次頂配車型，電子配置基本沒有，沒有導航，沒有胎壓，沒有後視鏡折疊，都沒有，一汽就是這麼小氣，這車電子配置再高點銷量絕對上10000輛每月，電子配置值幾個錢？
0,a柱面積有點大視野有些受阻還沒過首保剛啓動的時候給油發動機聲響比較大跑一會有所改善過了首保應該會好一些
0,部分接縫有點大！手套箱沒有阻尼感，差評！發動機噪音轉速上來之後有點大！論壇上說的問題：車窗按鍵漏風：確實有後備箱蓋磕碰保險槓：目前沒遇到異響：目前沒遇到
0,油耗目前略高
0,油耗太高，瞬間油耗高得嚇人，希望過了磨合期能好點
0,電子手剎就不說了，好歹配個無鑰匙啓動吧…後排啥都沒有，沒出風口沒usb口沒照明燈，好歹給個儲物槽吧，設計師欠思考了，備胎也太小氣。
0,最不滿意得就是。這車要是弄個雙出菊花車子更完美了，哈哈，發動機聲音有大了點，不過這些都是可以接受的範圍，沒聲音哪來的動力？
0,一台車肯定有它不怎麼好的地方，正所謂魚與熊掌不能兼得，b50在隔音方面好像優勢不是那麼大，但是它的舒適性擬補了隔音偏弱的問題，底盤的穩定性使行車安全和舒適性大大提升了。
0,不滿意就是有共振雜音，還找不到在哪裡！在一個a柱太大了，遮擋視線，影響安全駕駛。
0,後備箱那裡異響，聽著讓人煩，頭疼
0,暫時耗油量有點大，機蓋沒有隔音棉。
0,死車起步的時候，剎車那點像什麼卡住一樣，有點異響。
0,只有頂配才有一鍵啓動，我之前以為這款豪華也會有的，頂配還要貴，快結婚了，銀子不夠
0,也沒有什麼不滿意的地方，如果有自動大燈那就最好了。
0,跟漂亮大氣的車身相比，這車的動力就顯得捉襟見肘了，有可能跟車重有關係，總感覺起步肉肉的。
0,要說最不滿意的就是車子儀錶盤裡面顯示數據只顯示有瞬時油耗，沒有顯示百公里油耗。只能看以後用車自己再算算啦！
0,懸架稍硬過井蓋小顛一下
0,車子是好車，就是沒有優惠，也沒有贈品，哎，寶寶不高興。
0,性價比超不給力，尺寸較小，經濟性不夠（關鍵是本人上班族一枚），想越野又不敢放開油門兒，糾結啊。同等價位日系車油耗可能有一半兒差別。jeep情節，沒辦法，圓自己的硬漢夢吧。看著就是一大個兒油耗子。
0,暫時還沒發現不滿意的地方
0,感覺它的價位有點高了，因為買的時候沒有優惠……
0,感覺它內部中控台部位的設計太缺乏美感了，可能是因為過於追求呆萌風格的原因，包括中控顯示屏在內的所有設計顯得太小巧了！
0,不太滿意外觀吧，這款車的外觀有點呆，算是霸氣不足呆萌有餘的那種，雖然老婆和女兒都很喜歡這種呆萌長相的車，但我一個大老爺們還是有點不滿意的
0,車子是二輪驅動不是四驅，動力受到了點影響，但考慮到這個價位也勉強能接受了。
0,雙離合確實有些頓挫感
0,起步轉速高，換擋轉速高，微微的頓挫，後排座椅不舒服
0,車子的漆面比較薄，上次在地庫裡面拐彎的時候不小心擦了一下柱子，結果直接把底漆都擦出來了，看起來面漆知識很薄的一層，自己花了300塊錢噴了一下，很是鬱悶。
0,後排的空間不是很滿意，朋友身高182，後排也就不到2拳的腿部空間，雖然在b級車裡面不是最差的，但是作為新能源車型起碼也應該做標桿啊。
0,後輪帶起的石子擊打輪轂時聲音比較大，還是挺影響駕駛心情的。
0,空間設計的有缺點，車內的儲物空間實在是太少，尤其是放水的地方基本很難找到，中間的水杯座設計了兩個地方，但是只能放一杯水實在是反人類工程設計啊。
0,車的噪音控制能力一般，跑高速的時候風噪會比較大，在車內感受的比較明顯，影響了舒適度。
0,不滿意的就是車子的小細節了，說實話這車的內飾材質算比較良心的了，但是做工還是稍微有點粗糙，不少細緻活的水準還是沒合資到位，在內飾細節真的是差了點火候。
0,電池續航里程太短
0,車內的做工感覺一般，有一些看不到的地方比如方向盤下邊手摸進去會有毛刺。
0,一些重要的功能車子沒有配置，比如說膝部氣囊、胎壓監測裝置甚至是前霧燈這些保安全的功能都沒有，這點真不應該。
0,車子的隔音一般，低速行駛還不是很明顯，高速的時候胎躁感覺比較大，把車子的舒適性和檔次拉低了。
0,內飾，內飾，內飾……說到底就是色調不搭配，材料手感也比較普通。
0,視野一般，沒有備胎怕怕的
0,中控異響！好幾次開車的過程中都出現這問題了，到最後也沒研究明白到底是哪兒的問題，我想在製造工藝上國產車還是很有進步空間的
